,DTE US Equity,PEP US Equity,PNW US Equity,PSA US Equity,NEE US Equity,K US Equity,ATO US Equity,NOC US Equity,AVB US Equity,WMB US Equity,KMB US Equity,RTX US Equity,KO US Equity,L US Equity,O US Equity,NVR US Equity,MO US Equity,TPL US Equity,NKE US Equity,BA US Equity,STE US Equity,NTRS US Equity,AVY US Equity,ROST US Equity,CB US Equity,KR US Equity,ALB US Equity,ALL US Equity,HST US Equity,C US Equity,PHM US Equity,AES US Equity,OMC US Equity,BK US Equity,LIN US Equity,EFX US Equity,WM US Equity,DVN US Equity,DE US Equity,DHI US Equity,MOS US Equity,PAYX US Equity,CPRT US Equity,TROW US Equity,CSCO US Equity,IDXX US Equity,HOLX US Equity,GILD US Equity,BSX US Equity,FAST US Equity,JKHY US Equity,CDNS US Equity,AMAT US Equity,REGN US Equity,IT US Equity,EA US Equity,BIIB US Equity,INTU US Equity,ADBE US Equity,JBL US Equity,AEP US Equity,ETR US Equity,ESS US Equity,TXT US Equity,CAG US Equity,T US Equity,JPM US Equity,DOV US Equity,HSY US Equity,HAL US Equity,LEN US Equity,SCHW US Equity,NEM US Equity,INCY US Equity,QCOM US Equity,TAP US Equity,ZBRA US Equity,USB US Equity,LMT US Equity,CLX US Equity,ROP US Equity,SWK US Equity,UHS US Equity,LUV US Equity,TJX US Equity,HPQ US Equity,VRTX US Equity,PTC US Equity,DLTR US Equity,FITB US Equity,HON US Equity,GE US Equity,PPL US Equity,J US Equity,BAC US Equity,STT US Equity,IPG US Equity,LLY US Equity,ADI US Equity,SBUX US Equity,CMS US Equity,AON US Equity,GD US Equity,CTAS US Equity,OKE US Equity,AZO US Equity,TGT US Equity,FICO US Equity,COST US Equity,TECH US Equity,EME US Equity,DUK US Equity,JCI US Equity,BKR US Equity,COF US Equity,COO US Equity,MGM US Equity,REG US Equity,CPB US Equity,SHW US Equity,ORCL US Equity,CTRA US Equity,EOG US Equity,COR US Equity,MNST US Equity,EQR US Equity,WELL US Equity,PFE US Equity,JNJ US Equity,FCX US Equity,WDC US Equity,MTB US Equity,EG US Equity,SLB US Equity,PPG US Equity,WFC US Equity,CVX US Equity,FI US Equity,CAH US Equity,GLW US Equity,DVA US Equity,POOL US Equity,ERIE US Equity,PGR US Equity,ECL US Equity,EIX US Equity,AFL US Equity,MSFT US Equity,WAT US Equity,EXPD US Equity,PCAR US Equity,INTC US Equity,HSIC US Equity,CVS US Equity,DIS US Equity,ITW US Equity,IBM US Equity,WSM US Equity,KEY US Equity,WAB US Equity,MMM US Equity,APD US Equity,UNP US Equity,DHR US Equity,EL US Equity,MHK US Equity,NTAP US Equity,RMD US Equity,SNPS US Equity,MCHP US Equity,NI US Equity,CMI US Equity,BMY US Equity,IRM US Equity,TSN US Equity,AMD US Equity,KLAC US Equity,AOS US Equity,CNP US Equity,VZ US Equity,HIG US Equity,FDX US Equity,MRK US Equity,BEN US Equity,TER US Equity,MLM US Equity,HUBB US Equity,CI US Equity,MAS US Equity,ABT US Equity,XOM US Equity,CCL US Equity,PG US Equity,MCK US Equity,CAT US Equity,CL US Equity,RJF US Equity,EVRG US Equity,LHX US Equity,SYK US Equity,PCG US Equity,IEX US Equity,VMC US Equity,IVZ US Equity,MS US Equity,MDT US Equity,PH US Equity,VTR US Equity,CMCSA US Equity,MU US Equity,ED US Equity,WY US Equity,AXP US Equity,GL US Equity,STZ US Equity,TXN US Equity,GEN US Equity,ODFL US Equity,ETN US Equity,SJM US Equity,LRCX US Equity,HBAN US Equity,RCL US Equity,BALL US Equity,TT US Equity,SWKS US Equity,TYL US Equity,HD US Equity,BBY US Equity,TRMB US Equity,WMT US Equity,TFC US Equity,ADP US Equity,CINF US Equity,BRO US Equity,DRI US Equity,JBHT US Equity,ES US Equity,PEG US Equity,SPG US Equity,FDS US Equity,VTRS US Equity,APH US Equity,KIM US Equity,ARE US Equity,AAPL US Equity,AMZN US Equity,BXP US Equity,F US Equity,GWW US Equity,LOW US Equity,BRK/B US Equity,BDX US Equity,AIG US Equity,SPGI US Equity,EXC US Equity,AMGN US Equity,EMR US Equity,AJG US Equity,PLD US Equity,ORLY US Equity,TSCO US Equity,MTD US Equity,URI US Equity,YUM US Equity,PWR US Equity,TTWO US Equity,VRSN US Equity,MMC US Equity,MCD US Equity,NDSN US Equity,CHD US Equity,AMT US Equity,FRT US Equity,DD US Equity,D US Equity,ROK US Equity,CHRW US Equity,APA US Equity,CTSH US Equity,WST US Equity,EQT US Equity,MCO US Equity,CSGP US Equity,STLD US Equity,SYY US Equity,LH US Equity,UNH US Equity,CCI US Equity,EBAY US Equity,RVTY US Equity,HRL US Equity,DGX US Equity,CPT US Equity,NUE US Equity,LNT US Equity,UDR US Equity,OXY US Equity,DECK US Equity,IP US Equity,SO US Equity,SRE US Equity,IFF US Equity,VLO US Equity,NVDA US Equity,AEE US Equity,EMN US Equity,GS US Equity,MAR US Equity,SBAC US Equity,RSG US Equity,BLK US Equity,KMX US Equity,TDY US Equity,WRB US Equity,ROL US Equity
1996-09-30,,,,,0.025616075622344095,,0.023062541026744002,,0.016594664888578414,,,0.01706792650904625,0.015299368064283732,,,,,,0.012118146018163719,0.02326604749185717,,0.015879312914591315,,0.007055167028785685,0.013334127053289626,,,,,,,0.007070849020140654,0.012535768815922388,,0.019509915536835253,,0.008290487686136376,,0.013118496373949969,,0.013014791015672862,0.00819481817873953,,,0.008699048689265635,,0.005047151108211051,,,,0.005779841352560236,0.004797421893092213,,,0.004004882153446975,,0.004045733649148024,,,,0.02106970833942732,,0.014470716158314781,,,,,,0.02307483612686844,0.010835529265763387,,,0.014215968561283569,0.005411558522666897,,,,0.01760417584524517,0.019552918013042327,0.016538277252409705,,,0.008881059299567557,,0.010817440359585765,,0.00463267528643421,0.006315025829068147,0.006316609966287487,0.01759637639349279,0.015556023331523505,0.01798113594852123,,,0.017101234888984407,0.015903734728885236,0.02205279357611073,,,0.0063515596634017854,0.02380937318738234,,,,,,0.009106113260868161,0.012776148466770523,,,0.015907206732757237,,0.017984368299382117,0.010734924308016432,,0.013115616325361262,0.012134648191580073,0.014546998208470085,,0.01568161023636394,0.005357660956809126,,,0.008986743937004242,0.0022611278221908,,0.02058237282602615,0.016189136520659755,,,0.008032436309516361,0.02802885889353093,0.013898485077279898,0.013281837718315847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,,,,,,0.008518582145249486,,0.031921031237684416,,,,,,,0.00656495287681708,,,,,,,0.01628512601491103,0.015133123055991045,,,,,0.015209841082891149,0.010695310401174137,,0.010988216704925925,,,,,,0.015266440961555858,,0.008528238478918749,,,,0.0074713546024716216,,,,,,,,,0.00859017102774067,,,,,,,0.007031403037900064,,,,,,,,,,0.010355889390106343,0.01157626244493301,0.008645054624553694,,,,0.00401145236755669,,,,,,,0.01626448772238257,,0.007825657081693298,,,,0.007182443283859291,,,,,,,0.008844566579458053,0.013438450002794795,0.010519397683971515,,,0.021845920951247863,,,,,,0.011691505112506132,,0.012351991551444235,,,,0.016720295194126572,,,0.009411422527460245,,,,,,,,,,0.02068151731234805,,,,,0.004458268964223558,,,0.014982352085915198,,,,,,,,,,0.01294372711581703,,0.012417324193237825,,,,0.008244596400683209,0.01244569559942476,,,0.012053425574375762,,,,0.006670796982820428,,0.01156028717138431,,0.02395851340632808,,,,,,,,,,0.011497985919271574,0.011019500331642687,,,0.006461631696626728,0.007270173215496462,,,,,0.008810252384907385,,0.00893244409532771,0.006675388471838758,0.026492989241206612,,0.01522352319594504,,,,,,0.014421520970613732,0.009812234162001054,,0.007836455777655819,0.037634521502957596,,,,,0.0224877964259586,,0.009313015088614016,0.01170898383568083,0.013159133473359704,0.009435302076111778,0.012969739500635492,,,,0.013554467140706383,0.009828799900560016,0.009970384908649176,,0.008182720062917159,0.007593376190647463,0.021870074680056063,0.009656384307757525,0.004717199996362188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-30,,,,,,,0.011833857080985631,,,0.016989082704681968,,,,,,,,0.010728625803796518,,,0.008949720820970862,0.009648680591888927,,0.0215086134332137,0.01947087484443855,,,,,,,0.012575738922931406,0.012537666131522613,,,,,,,,,0.00847034706810674,,,,,,,,,,,,,,,0.007593687660169739,0.00552239657255916,,0.005012014893717014,,,0.04084275497096244,,,,,,,,0.013066811853953907,0.008580666151593709,,,,0.008481061521647904,,,,,0.007089342250491684,,0.028723356881387736,0.007294364035888603,0.010107797956474804,,,,,,,,,,,,,0.01358413371605701,,,,,,,,,0.014937604902685093,,0.012934279009108405,,,,0.01699773881849771,,,0.011248434178069937,,,,,,,,,,0.02993652750382167,0.023281395007630778,0.010704334320456374,,,,,,0.006777268300237098,,,,,,,,,,0.011116111791894203,0.025213856450930616,,,,,0.011682049658604289,0.012626227850554691,,,0.015096827228569289,,,0.011833908565053826,,,0.015088513548231423,,,,,,,0.00600568932765569,,,,,,0.01378376159300016,0.026357253386845598,,,,,,,,,,,,0.023757689941236632,,,0.027752786229852028,,,,,0.015586321831686506,,0.01619755071523686,0.009140698973801936,0.03466170380876403,,,0.028783156989377497,,0.02137267432546782,0.010737721023365478,,,0.0075305739625593626,,0.010209221296087277,,0.034971378441348594,,,0.014451175804769194,0.009512652261476993,,,0.006812919139845607,,,,,0.017115826378260236,0.00977248165807403,,0.005665029725084985,0.009161940265936728,0.016744499464422077,0.007924218041130861,0.006547582520980398,0.013992350442946805,0.026564804671632573,0.02187648056409016,0.015131195999884692,0.013791988213393199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,,,,,,,,0.012940893304172916,,,0.013577536293836633,,,,,0.02040977342429552,,,,,,0.008394285014081354,0.016104421333203455,,,,0.008526643037491849,,,0.012931775849052725,,0.006366848503554985,,0.012637796707481162,,,,0.022798778374684654,0.009672647305312252,,,0.006718199444295947,0.008209858411580406,,,,,,,0.0051120190515876645,0.007286793875112574,,,0.003494525615614523,,,0.004469516131217152,,,,,,0.02417278884723368,,,,,0.01275649304669018,,,,,0.008343265572344974,0.0028433308281230175,,0.009036391196432781,,,,,,,,,,,0.004244783657020094,,0.011764416915712795,,,0.01293289227663277,,,,0.011824470732438945,,,0.007127040651225611,0.008893757029076174,,,,,,0.011421192059967961,,,,0.00513282896035287,,0.018062162978525337,,,,,0.017855384854821764,,,,0.009427383215197597,,0.013641594336575101,,,,,,,,,,,,,,,0.007733981640296798,,,,0.0079070963861262,,,,,,,0.007108067614583923,0.0070997610007202455,,,,,0.015246780578449345,,,,,,,,,,,,0.004825796166171985,,,,,,,0.009474709303452112,,0.007499035074974617,,,0.020068886881140023,,,,,,,,,,,,,,,,,0.013065808856740866,,,,,,,,0.019351695134141002,0.013396367782798861,,,,,0.007776776864394389,,,,,,,,,,,,,,,,,,0.009364591858849832,,0.00671189859692802,0.009920739428926083,,0.014309521081321304,,,,,0.019254506985661564,,,,,,,,,,,,,,,,,,0.013748295001539268,0.008776263477113178,,0.00853339012829032,,,,,,,0.00850118290828964,0.007578252432034924,0.005052628985749439,0.011575834264501485,,,,0.01605253639769496,,,0.022634620268107107,,0.005820772311264948,0.010899713503151526,0.006576511529289023,,,,,,0.013373143080710642,0.011104133047656482,,0.0069181459357659575,,,,0.008945572232653732,,,,,,,,,,,0.010968382153837516,0.0036880976099596063,,0.016354876983395442,,0.015861161062223978,0.009176844571634266,,,,,,
1997-06-30,,,,,,,,,0.023858616991809075,,,,,,,0.013405299062486569,,,,,,0.013269060902206965,0.011166227111746432,0.012420416856645626,,,,,,0.011865338122617003,,0.01902998691685998,0.015384141439208337,0.011013483916506781,,,,0.012738182585032535,,,,,,0.008877750512637266,,,,,,,,,0.006167420484664879,,,,,,,0.004117637374056191,,,0.013036616200852403,0.01515374571294664,,,,,0.010248873856439149,0.011831143221848006,,,,0.01352790636943058,,,,0.018142396795717983,,,,,0.01766172440308666,,0.011018107208208816,,,,0.010168177237690507,,,,,,,0.00874749250177711,,,,,0.018627027436046766,,,,,,0.013313508508010623,,0.010466290596798948,,,,0.012282976449760771,,,0.015048377224305748,,,,0.012062474068066589,,,,,,0.019603201212477744,,,,,0.006161518344129865,,,0.012355473782599068,,,,,,,,0.005009397785160424,,0.020069070790314607,0.013018276329501656,0.012669553462873066,0.010604452181938583,0.011740011189092374,,0.013299266885654516,0.006297216804281985,,,,0.01661907648485478,0.01211446716630942,,0.008111910832482637,,,,0.010058652884205462,0.021637005962418854,,,,,,,0.005970890657913692,0.04110510365732023,0.010087566002198236,0.0065551791659287225,0.012580412687149366,,0.007645448767882782,0.006228113411109206,0.022713137586725676,,,,,,,0.0052391499494901335,,,0.013789401531072505,,0.010987193473721263,,0.01484175756203583,0.014299629903707707,0.019058499201811286,0.014804592330526854,0.016418255805509114,0.013619691765827252,0.027430070016602453,0.016164569565740923,0.011433108150288767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-07-31,,,,,,,,,0.03871573187718703,,,,,,,0.014092255812169675,,,,,,,0.015182216352088367,0.006335962150157896,,0.01376630115422793,,,,0.014274411559808308,,0.011929213821490686,0.01592533357227323,0.017023407942694628,,,,,,,,,,0.008163236119746786,,,,,,,,,0.009306029745243949,,,,,,,0.007841368325676043,,,0.025193232201238428,0.019688411683075977,,,,,,0.01420202666263716,0.01832110345708491,,,,,,,0.024150121333290066,,,,,,,0.01092352464505679,,,,0.010059735430539972,,,0.017136897597849064,,,,0.01406824771796039,,0.013168449592049127,,,0.03193495672226444,,,,,,0.015125583445447188,,0.010058899291614538,,,,0.015016317251336796,,,0.007864155847657612,,,,,,,,,,0.027510207408483468,,0.010480066177509451,,,0.006683350216742199,,,0.012247328074558686,,,,,,,,,,0.015815148354628814,0.0163618909768973,0.026088514429862097,,0.008203895484822664,,0.006618528811206828,0.00792322560592602,,,,,,,0.008392444087396094,,0.019976375133224346,,0.016945543794919048,,,,,,,,,,0.01111745056116826,0.014356055152965471,,,0.008717122035483008,0.00782282990628081,0.02672484320750923,,,,,0.010540231554396404,0.014721171264952426,0.0062157435240599865,,,0.017392207521233778,,,0.013688434354778074,0.018796179503122065,0.017129716905479816,0.0159192321446628,,0.012346221943490178,0.014183892236804748,0.021406689921623707,,,0.02903238084342526,0.02403416418351107,0.021506734365839053,0.021350112675450107,0.014060597478174716,0.013609074968342565,0.013342148144374044,0.010803525284293333,0.009551646894674765,0.008917943555860262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-28,,,,,,,,,0.024031529879620695,0.011184146444467987,,,,,,0.0065507548774788584,,,,,,0.014381074509817498,,,0.01010618435122878,,0.007156717127029724,,0.01500484098147173,0.007774717931128803,,0.007891997193115162,,,,,,,,,,,,0.009159767085682415,,,,,,,,,0.003066943728553223,,,,0.0046266042555313715,,,0.0031505164555571397,0.02888027653604324,,0.012693471939664497,,,,,,,0.005179452240258841,0.007072368809392513,0.005133463433903529,,0.007040413867265364,,0.006884256490654845,,0.01135887986010596,,,,0.01198745244636598,,,,,,,0.006639336689174676,,,,,,,0.007935181106770738,0.016857705280081393,0.008693516703733882,,,,,,,,,0.007733671849896781,,0.006732825946961828,,,,0.007350185033991653,,,0.007622032431363609,,,,,,,,,,0.031956280317533156,,0.007257709314367627,,,,,,0.007963785755528767,,,,,,,,,,,,0.014016182207341082,,0.01309373336789189,0.009489808862127835,0.004649215233937952,0.004184752032902791,,,,,,,,,0.012431590687717393,,,,,,,,,,,,,0.010258685763365777,,,,,0.012809505110549206,,,,0.0070538514006672,,0.007993577483799813,0.0028087249451950957,0.015215937220613493,,,,,,,,0.010476346023116333,,0.007435886212014633,0.004685379097176554,0.013988310433074372,,,,,0.01101974824500714,,,,0.006973697879212748,,0.00782354624879612,,0.021680857865795607,,,0.012486236571514615,0.008976642794704543,0.0037112072544955347,,0.004630789677598346,0.018560949470974177,,,,0.01086840871973867,0.011443810644483209,,0.005182364473041103,0.004634333580055822,0.010084307829736875,0.006761487636607641,0.006173056200593839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-29,,,,,,,,,0.03638984907254291,,0.012667752529019836,,,,,0.015238089676457943,,,,0.008298063647381245,,0.010355494926094482,0.01166132173828485,,,,,,,0.011430166783223845,,0.00891201594465823,0.007364215004212426,,0.00907902626477387,,,0.012376466192206457,0.008131297342524137,,,0.0062366125573769925,0.0064571039498309175,,,,,,,,0.010078425615299372,,,0.0014590054126656067,,0.00461590436826433,0.0037061702040244067,,0.0053413920797856455,,,,0.030677626054535594,,,,,,,,,,,0.0026541825870481615,0.005387864115399096,,,,,,,,,,,,0.003758763103202162,,0.0058382008363738035,,,0.010675108382913606,,,,,,,0.0056925467722704366,0.007569814295366051,,,,,,,,,,0.0067811096133843065,,,,,,0.01404227442005717,0.009654131374146615,,,,,,,,,,,,,0.00796892382296409,,,,,,,,,,,,0.011754230939575814,,,,0.012607846914701943,,,,0.005526950328803601,,,,,,,,,,,0.009490637218455326,,,,0.01309736788388196,,0.004359099963717166,,,,,,,,,,,,,,,,,0.013645158577958458,,,,,,,,,,,,0.00903519165256287,,,0.009250369391535718,,,,,,0.01063924655859229,,,,,,,,0.008558375084363176,,,,,,,,0.0064344753187759104,,0.006718201186892105,,,0.003822122773415671,,0.007478824399743268,,,0.005850727138230443,,0.007729934196379266,,,,,0.018570528686775292,,,0.010112426167106446,,,,,0.007990952106859975,,,,,,,,0.012647581217519107,,0.011612430210937545,0.006578271538331902,,0.009690545598074297,,,,,,,0.009263734340843313,,0.005520721405862489,0.011184036816757595,,,,0.006351471557854114,,,0.018673046932861915,,0.006960548276349993,0.0066522112423820804,,,0.009381967498367283,,0.0063571736222248695,,0.014160402185211725,0.0060146890190423815,,0.005068636689949969,0.004940237071152508,0.0050397112464307696,,,,,0.017081691073818607,,0.012099719615436029,,0.01045667521323963,,,,,,,,,,,,,,,,
2000-05-31,,,,,,,,,0.032744383030020655,,,,,,,0.02233742485981693,,,,,,0.008102295904155784,0.011630859017695602,,,,,,,0.009234269519216664,,0.008438260811829698,,,,,,,,,,0.0066545594446314115,0.008959894858510214,,,,,,,0.008084931204452176,0.0057273962931325105,,,0.00522313398384548,,,0.0050562470625505375,,,,,,0.032744383030020655,,,,,0.01254235487124529,,,,,0.009457076156382329,0.003598611468891729,0.0037069268971435688,0.008634138242199548,,,,,,,,,,,0.004169136691369842,,0.007006179151622316,,,0.011214456438305423,,,,0.008140463664005426,,,,,,,,,,,0.008958354093623389,,0.00418846282914092,0.004664777892035146,,0.011705601870256733,0.007439638520971198,,,,0.011683525560590073,,,,0.00511743630526306,,,,,,,,,,,,,0.00918566822583166,,,,,,,,0.00868281904450254,,,,,,,,0.006070168422602021,,,,,0.011280722489418157,,,0.006160622568757944,,,,,,,,,0.003288912746080644,0.0039659159737068525,,,,,,0.010762508966324405,,0.0043792005660303664,,,,,,,,,,,,,,,,,,,,,,,,,,0.012308417414130841,0.01436371691569382,0.00888950181709667,0.006194830872798612,,,,,,,,,,,,,,,,0.004144239852251879,,,,,,,0.008706661525063521,0.0051797468324039555,,0.007081608394772863,,0.01055268654582143,,,,,0.016445489279879356,,,0.0060863383207388445,,,,,,0.004374147283506534,,,,,,,,,,,,0.011532505734449174,,,,,,,0.004554777984342413,0.005542245550527988,0.004161131776804108,0.008068089041377083,,,,0.0068460963416655035,,,0.011569744831974616,,0.007013959769325044,0.007521782862728785,0.004869567207645905,,0.016952418722636683,,,,0.011159950740679799,0.007934091030079143,,0.004851350982995215,,0.0067716888752439195,,0.00562989687308718,,,0.011158763981311364,,,,,,,,0.008401821775327169,0.004049733682293021,0.017019042123120713,0.01004464738722064,0.00800439706041258,,,,,,,,
1999-01-29,,,,,,,,,,0.011945833924590478,,0.01608632913642298,,,0.027841050392477355,0.014715103396988853,,0.023689144827673977,,,,,,,,0.011983699147214342,,,,,,,,0.007780293413271731,,,,,,,,0.007765648337379895,0.005289824107296456,,0.00804133297835096,0.009137176511089187,,,,,0.007033188024966387,,,,,,,0.004184086818045332,,0.010232504080748139,,,,,,,,,,,,0.005394288775817475,,,,0.007741518102343059,,0.010410959585163372,,,,,,,,,,,,,,0.014859494673155307,0.02227292998652135,0.011844985861472156,,,0.014369854028695705,,,,,,0.010916036449840082,0.009440404774444055,,,,,0.011378878671689642,,,,0.011149959133625896,,0.013784403106165126,,,,,,0.007355964737622425,,,,0.0075694554716015765,,,0.011191669055519105,,,,,,,,,0.018251810601463535,0.007587374976339963,,,,,,0.005900863070261362,0.015617828842584182,,0.01160034541684757,0.009162528056763916,0.011316504247208413,0.009550645126313487,,,,0.0102130384107624,,,0.009114289943849435,,,,,,,0.01211392047974411,0.013191694268479411,,0.007425187554309564,0.00686334809749954,,,,,,0.006712172813755807,,,,,0.02238943546777789,,,0.010305745349035058,,,,0.00841617636082518,,,,,0.016719907833261636,,,,,,,,,,,,0.018245627136042167,,,,,,0.008319677751628547,,0.0314339199698102,0.007819324054469924,,,,,,,,,,,,0.01682112747163843,,,,0.012351093243376904,0.0075503680116597634,,0.018110805270966614,,0.009118976912414829,,,,,0.028843999574996122,0.03837650467464453,,0.006539199126705457,0.008332671307457093,,0.03948736005103743,0.028035570888174346,0.0070570126995265796,0.0026911137878862035,,0.010260044115835202,,0.013336999714059307,,,,0.010228516640190454,0.023539542570955734,0.00973602600741126,,,,,,0.007928507775042176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-02-26,,,,,,,,,,0.009850510309310062,,0.014367689328255598,,,,,,0.01177459531772117,,,,,,,,,,,,,,,,,,,,,,,,0.006212915159945235,0.00910949991441394,,0.006914551716802726,0.007373273584596206,,,,,,,,,,,,0.004298897328269324,,,,,,,,,,,,,,0.006530965487533875,,,,0.009073212611475374,,0.012962187467896544,,,,,,0.012189378536259671,,,,,0.006424086172469707,0.007717675922909952,,0.013593056520163157,0.013704932273300566,0.012092416814855117,,,,0.011632602279207397,,,,,0.0125832070581592,0.006797775546499801,,,0.009131389292058608,,0.008164356034907087,,,,0.010472996554739917,,0.007792076502186338,,,,,,0.004842720685365027,,,,0.004929209323972713,,0.0178341596116677,,,,,,,,,,0.014188946468272517,0.007337602472518857,,,,,,,0.015394802298643035,,0.00869205763156773,0.00998907922434138,0.009246415873229217,,,,,0.00864246167609549,,,,,,,,,,0.018894598761132156,,,0.0037312068803629283,0.004830558618827887,,,,,,0.010772834587158102,,,,,0.013945446252823642,,,,,,,0.012247367677297456,,,,,0.017528630543739557,,,0.0070842500520598446,,,,,,,,,0.027565765797076622,,,,,,0.005501131767875128,0.0040169990546422354,0.01675314792892521,0.009548581464129782,,,,,,,,,,,,0.013931966495872866,,0.005310658886168816,,0.010882579880411473,0.005921978951580186,,0.00920703068418653,0.011002970305387107,,,,,,0.02034322259262712,0.01850840004547058,,0.005678657462814668,0.014397753217263078,,0.036186671446291827,,,0.00313768742400594,0.02005330304575933,0.010576879624806985,,0.010425656229837677,,,0.008083518201821112,0.012331156242933102,0.014314592492088819,0.0078301091509716,,,,,,,0.00778180877694114,0.007313790133846639,0.007085892985383772,0.0043714699812308225,0.004168369366653525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-30,,,,,,,,,,0.008352978736676129,,0.01726912624095621,,,,,,0.043584787922888626,,,,,0.011739524307253136,,,0.014955946106212759,,,,,,,0.01011466809323168,0.01724526097194115,,,,,,,,0.012232359201527224,0.0044398665556846404,,0.009445777857338574,,,,,,,,0.007696695684215946,,,,0.0038831530082717625,0.005049212273064186,,0.006486002651672299,,0.017153861978570314,,,,,,,,,,0.004572507899216167,,,0.002889385914050782,0.007891199113002845,,0.01198530327730016,,,,,,0.00786370679514284,0.011111463389956867,,,,,,,0.012380728540736003,0.024714038989310398,,,,,,,,,,0.01143239537738963,0.019124603080352538,,,0.010480178744684857,,0.011571308409354603,0.009588695235864874,,,0.014657823278131006,,0.009987405755507706,,,,,,,,,,,,,,0.012087030197364467,,,,,,,,0.010496606627484995,,,,,,,,0.013812231209979537,,0.013412964672310547,0.011107968987430276,0.013595234469245137,0.006481274816985821,,,,,,,,,,,,,,0.011346755157263466,0.013902921987427696,,0.005798820989851172,0.003746143960852558,,,0.023416639942681883,,,0.010325855345491726,,,,,,,,0.010904599672346629,0.011870401100191063,,,0.013555147119765736,,,,,0.014755390886408055,,,,,,,,,,,,,,0.008852014013197072,0.013763005336447951,,,0.007835782039777577,,0.025865322855143764,0.014195210203509166,,,,,,,,,,,,0.010057945404219747,,,,0.011165047102015999,0.006615559327212176,,0.009662578669952808,,,,,,,,0.024394282762728387,,0.011377592764525464,,,0.02252796983890801,,,0.004207126230409088,0.017432124817610743,,,0.010348533542036374,,,0.01214645181455491,0.013906420041951922,0.017387704668723032,0.0062246565446018275,,,,0.013337469714648024,,,,0.015118710698265403,0.0076929283642249435,,0.00270233557347175,0.013030411535503078,,,,0.006474308985717524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-07-30,,,,,,,,,,0.01147771209115476,,0.014559675984510297,,,,,,,,,,0.01856441386657527,,,,,,,,,,0.01130213562458754,0.012627867041907277,,,,,,,,,,0.005834227155646638,,,,,0.005174960539319787,,,,,,,,,0.005884643504162264,,0.012779168841421027,0.007164903847161675,,0.02260419418386157,0.028503592538526603,,,,,,,,,0.007861573870880458,,,0.009202411101642518,0.009884135599917099,,,,,,,,,,,,,,,,,0.02910386620028373,,,0.011502746976573388,,,,0.00743465605555648,,,,,,,0.015181012855804739,,0.012329133988500914,0.005956790038029199,,,0.018219140652090578,0.010948351127836273,0.00982155294410762,,0.014011760273822591,,,,,,,,,,,,,,,,,,,,,,,,,0.016714011925263023,,,0.02341096091448536,,0.018844818934156526,,0.007954303377959944,,,,,,,0.017876270218144613,,,,,,,0.017926122252788706,0.013178522648558788,0.011914110019126088,,0.00715619649477149,0.004929548350495461,,,,,,,,,,,,,,0.01007432716632796,,,0.005816416357601517,0.015410777610523774,,0.013228900944048229,,,,,,,,,,,,,,,0.016737792660215838,,,,,,0.008846695425694757,,,0.013097729719315433,,,,,,,0.013321517322235327,,0.004097823853606529,,,,0.015264842487559096,0.006025553479131008,,0.009903749038172826,0.007499493193667541,,0.014301653747348856,,,,,,,0.031002284703187003,0.02382747298877138,,0.0069204371763926095,,,,0.01844750105465735,,0.004120758926629066,0.017393396681522046,,,,,,,0.016652324659714217,0.02656359372718487,0.005889479289600684,,0.014032115373763601,,,,,,0.007505455506880603,0.008960938788054868,,0.004590800243571802,0.014678944264331816,,,0.011818705052678508,,,0.012529981198870272,,0.013118388667304595,0.009293968123938946,0.011879333519133235,,0.031148489314221223,0.019201374870897254,0.010752954927705047,0.010145395409221597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
