index,SPX Index_PX_OPEN,SPX Index_PX_HIGH,SPX Index_PX_LOW,SPX Index_PX_LAST,SPX Index_PX_VOLUME,return,momentum_5d,momentum_21d,ma_21d,ma_50d,volatility_21d,rsi_14
4/5/2024,5158.95,5222.18,5157.21,5204.34,613619466,0.011099217,-0.009517828,0.019507283,5189.172857,5082.9396,0.006709399,61.48456843
4/8/2024,5211.37,5219.57,5197.35,5202.39,559026792,-0.000374687,-0.007891269,0.008731211,5191.317143,5089.1042,0.006359917,57.62096463
4/9/2024,5217.03,5224.81,5160.78,5209.91,567518803,0.001445489,0.000787582,0.016827716,5195.422857,5095.483,0.00615833,54.86930818
4/10/2024,5167.88,5178.43,5138.7,5160.64,645445357,-0.009456977,-0.009757286,0.008343201,5197.45619,5100.1372,0.006545685,40.76799934
4/11/2024,5172.95,5211.78,5138.77,5199.06,642480433,0.007444813,0.010073418,0.004596862,5198.589048,5105.619,0.006282197,44.35431708
4/12/2024,5171.51,5175.03,5107.94,5123.41,664864391,-0.014550707,-0.015550483,-0.008111807,5196.59381,5111.1742,0.007055984,37.29832254
4/15/2024,5149.67,5168.43,5052.47,5061.82,685496598,-0.012021291,-0.027020273,-0.01721393,5192.371905,5114.2868,0.007487849,33.6480557
4/16/2024,5064.59,5079.84,5039.83,5051.41,629798982,-0.002056573,-0.03042279,-0.01283542,5189.244286,5116.1428,0.007381416,33.92325696
4/17/2024,5068.97,5077.96,5007.25,5022.21,625572020,-0.005780564,-0.026824192,-0.024703753,5183.186667,5117.7308,0.007286911,25.21688171
4/18/2024,5031.52,5056.66,5001.89,5011.12,610415260,-0.002208191,-0.036148842,-0.03232397,5175.215714,5118.8686,0.007119323,23.6551071
4/19/2024,5005.44,5019.02,4953.56,4967.23,865016383,-0.008758521,-0.030483604,-0.049264827,5162.959048,5118.312,0.006862556,21.99069964
4/22/2024,4987.33,5038.84,4969.4,5010.6,661810027,0.008731224,-0.01011889,-0.044057746,5151.962381,5118.5658,0.00718461,30.62220999
4/23/2024,5028.85,5076.12,5027.96,5070.55,652109640,0.011964635,0.003789041,-0.031261821,5144.170476,5119.4446,0.007815661,37.59257228
4/24/2024,5084.86,5089.48,5047.02,5071.63,720425246,0.000212995,0.009840289,-0.028086367,5137.191429,5120.4404,0.007815314,42.55553505
4/25/2024,5019.88,5057.75,4990.58,5048.42,773674502,-0.004576438,0.007443446,-0.029817933,5129.802857,5122.3454,0.007841631,33.26425929
4/26/2024,5084.65,5114.62,5073.14,5099.96,686360905,0.010209135,0.02672113,-0.028299568,5122.73,5124.3322,0.007949526,40.24268353
4/29/2024,5114.13,5123.49,5088.65,5116.17,663462702,0.003178456,0.021069333,-0.02629821,5116.15,5126.061,0.007993942,41.26647903
4/30/2024,5103.78,5110.83,5035.31,5035.69,910318928,-0.015730517,-0.006874994,-0.039681374,5106.241429,5126.6634,0.00859808,38.8565263
5/1/2024,5029.03,5096.12,5013.45,5018.39,809021347,-0.003435478,-0.010497611,-0.036002082,5097.316667,5127.521,0.00851949,33.16398632
5/2/2024,5049.32,5073.21,5011.05,5064.2,739935801,0.009128426,0.00312573,-0.028262551,5090.302857,5129.169,0.008826611,44.31450981
5/3/2024,5122.78,5139.12,5101.22,5127.79,701689993,0.012556771,0.005456906,-0.003772918,5089.378095,5129.9842,0.008945064,56.81804691
5/6/2024,5142.42,5181,5142.42,5180.74,631250257,0.010326086,0.012620769,-0.004534677,5088.254286,5131.823,0.008897953,62.08737742
5/7/2024,5187.2,5200.23,5178.96,5187.7,649506675,0.001343437,0.030186529,-0.002823702,5087.554762,5134.1864,0.008903957,66.0912077
5/8/2024,5168.98,5191.95,5165.86,5187.67,623149630,-5.78E-06,0.033731934,-0.004268788,5086.495714,5136.3762,0.008897017,67.54451116
5/9/2024,5189.03,5215.3,5180.41,5214.08,569494678,0.005090918,0.029595988,0.010355305,5089.040476,5139.2626,0.008701643,75.38797576
5/10/2024,5225.49,5239.66,5209.68,5222.68,552478490,0.00164938,0.018505048,0.004543129,5090.165238,5141.7908,0.008562049,73.43851219
5/13/2024,5233.08,5237.26,5211.16,5221.42,567632226,-0.000241255,0.00785216,0.019129837,5094.832381,5143.4776,0.00786632,69.119588
5/14/2024,5221.1,5250.37,5217.98,5246.68,591140913,0.004837764,0.0113692,0.036520461,5103.635238,5145.7922,0.00731951,70.85467568
5/15/2024,5263.26,5311.76,5263.26,5308.15,676790031,0.01171598,0.023224299,0.050825413,5115.860952,5150.3822,0.007575338,78.29718703
5/16/2024,5310.07,5325.49,5296.19,5297.1,657478316,-0.002081705,0.015922272,0.054734868,5128.950952,5154.229,0.007417192,73.56834664
5/17/2024,5303.1,5305.45,5283.59,5303.27,633106828,0.001164788,0.015430775,0.05830034,5142.862857,5157.1472,0.007344783,72.89723677
5/20/2024,5305.35,5325.32,5302.4,5308.13,511836196,0.000916416,0.016606594,0.0686298,5159.09619,5160.836,0.006876802,91.06241859
5/21/2024,5298.69,5324.32,5297.87,5321.41,560156939,0.002501823,0.014243293,0.062030495,5173.896667,5164.9054,0.006759098,96.33618091
5/22/2024,5319.28,5323.18,5286.01,5307.01,607871288,-0.00270605,-0.000214764,0.046633994,5185.156667,5167.5402,0.00652869,91.18838801
5/23/2024,5340.26,5341.88,5256.93,5267.84,642324642,-0.007380804,-0.005523777,0.038687759,5194.5,5169.5908,0.006846418,76.10647907
5/24/2024,5281.45,5311.65,5278.39,5304.72,518297234,0.007000972,0.000273416,0.050768359,5206.704762,5172.6756,0.006770332,74.4729787
5/28/2024,5315.91,5315.91,5280.89,5306.04,632325203,0.000248835,-0.000393736,0.04040816,5216.518095,5176.4546,0.006539595,73.88525286
5/29/2024,5278.73,5282.27,5262.7,5266.95,648849760,-0.007367076,-0.01023413,0.029471265,5223.698095,5178.8052,0.0068354,63.97899242
5/30/2024,5259.77,5260.21,5222.1,5235.48,633456556,-0.005974995,-0.013478399,0.039674801,5233.211905,5179.9446,0.005876795,53.83961247
5/31/2024,5243.21,5280.33,5191.68,5277.51,1677911714,0.008027917,0.001835667,0.05163409,5245.550952,5181.0024,0.00589164,58.57586608
6/3/2024,5297.15,5302.11,5234.32,5283.4,650014913,0.001116057,-0.004019062,0.04328423,5255.989048,5181.8398,0.005691295,59.53338979
6/4/2024,5278.24,5298.8,5257.63,5291.34,622296533,0.00150282,-0.002770428,0.031894832,5263.777143,5182.983,0.005155475,57.27309176
6/5/2024,5314.48,5354.16,5297.64,5354.03,627194046,0.011847661,0.016533288,0.03344889,5272.029048,5185.6998,0.00529441,57.36711716
6/6/2024,5357.8,5362.35,5335.36,5352.96,580519835,-0.000199849,0.022439203,0.031856121,5279.898571,5188.6874,0.005308569,59.22984899
6/7/2024,5343.81,5375.08,5331.33,5346.99,540912878,-0.001115271,0.0131653,0.030711283,5287.485238,5190.6574,0.005329864,57.26900128
6/10/2024,5341.22,5365.79,5331.52,5360.79,691543731,0.002580891,0.014647765,0.028137274,5294.471429,5192.7862,0.00527208,58.46294934
6/11/2024,5353,5375.95,5327.25,5375.32,653634346,0.002710421,0.015871216,0.029226374,5301.74,5195.4172,0.005280317,58.60789132
6/12/2024,5409.13,5447.25,5409.13,5421.03,734659391,0.00850368,0.012513938,0.038229064,5311.245238,5199.7216,0.00548638,66.39384014
6/13/2024,5441.93,5441.93,5402.51,5433.74,671145248,0.002344573,0.015090716,0.035653022,5320.152857,5204.1666,0.005444226,75.7896518
6/14/2024,5424.08,5432.39,5403.75,5431.6,606994927,-0.000393836,0.015823856,0.02325669,5326.031429,5209.8544,0.004947107,72.09355908
6/17/2024,5431.11,5488.5,5420.4,5473.23,688383951,0.007664408,0.020974521,0.033250269,5334.418571,5215.2322,0.005088152,75.46673098
6/18/2024,5476.15,5490.38,5471.32,5487.03,734928431,0.002521363,0.020782019,0.03465032,5343.169048,5220.925,0.005091346,86.40098771
6/20/2024,5499.99,5505.53,5455.56,5473.17,860912027,-0.002525957,0.009618098,0.031091929,5351.028095,5226.1902,0.005170463,92.01783785
6/21/2024,5466.77,5478.31,5452.03,5464.62,2675987960,-0.001562166,0.00568301,0.02691204,5357.847619,5232.2698,0.005205916,87.55696758
6/24/2024,5459.58,5490.66,5447.59,5447.87,799136296,-0.003065172,0.002995434,0.026542253,5364.555238,5237.246,0.005220229,81.74164976
6/25/2024,5460.73,5472.88,5446.56,5469.3,787056702,0.003933647,-0.00071804,0.038243379,5374.148571,5244.1638,0.004854783,82.61243372
6/26/2024,5460.71,5483.14,5451.87,5477.9,716649179,0.001572413,-0.001663924,0.032646398,5382.395238,5252.4854,0.004706252,78.22203002
6/27/2024,5473.59,5490.81,5467.54,5482.87,706742162,0.000907282,0.001772282,0.033326172,5390.815714,5261.1146,0.004699398,79.07687221
6/28/2024,5488.48,5523.64,5451.12,5460.48,1646592214,-0.004083628,-0.000757601,0.036744226,5400.031429,5269.88,0.004434226,73.78655537
7/1/2024,5471.08,5479.55,5446.53,5475.09,646243569,0.002675589,0.004996448,0.045766577,5411.441429,5279.1594,0.004069555,73.84238355
7/2/2024,5461.84,5509.69,5458.43,5509.01,668476308,0.006195332,0.007260527,0.043865383,5422.465238,5289.995,0.003955046,75.74350488
7/3/2024,5507.44,5539.27,5507.42,5537.02,436395523,0.005084398,0.010792457,0.04800318,5434.542381,5300.5234,0.004002517,73.88093517
7/5/2024,5537.91,5570.33,5531.63,5567.19,680351948,0.005448779,0.015378807,0.052132352,5447.678095,5310.4562,0.004058277,75.58306011
7/8/2024,5572.75,5583.11,5562.51,5572.85,666672110,0.001016671,0.020578777,0.040870148,5458.098095,5320.4806,0.003443299,76.7143262
7/9/2024,5584.24,5590.75,5574.57,5576.98,635909477,0.000741093,0.01860974,0.041849743,5468.765714,5331.0518,0.003420451,72.81400082
7/10/2024,5591.26,5635.39,5586.44,5633.91,641575003,0.010208034,0.02267195,0.053660097,5482.428571,5341.7308,0.003784592,77.07693709
7/11/2024,5635.21,5642.45,5576.53,5584.54,793122397,-0.008763008,0.008582234,0.041738251,5493.083333,5351.0982,0.004511983,68.37702603
7/12/2024,5590.76,5655.56,5590.44,5615.35,691051180,0.005517017,0.008650684,0.044654086,5504.513333,5362.6914,0.004576466,73.12742184
7/15/2024,5638.16,5666.94,5614.75,5631.22,625588398,0.002826182,0.010473994,0.038773074,5514.522381,5374.948,0.004340391,78.21609873
7/16/2024,5644.09,5669.67,5639.02,5667.2,666181189,0.006389379,0.016177214,0.042964882,5525.639524,5387.008,0.004453023,79.08695107
7/17/2024,5610.07,5622.49,5584.81,5588.27,861198234,-0.013927513,-0.008100946,0.028844171,5533.1,5396.2176,0.005640117,63.71275146
7/18/2024,5608.56,5614.05,5522.81,5544.59,764718235,-0.007816373,-0.007153678,0.013038005,5536.498095,5403.4946,0.005786114,57.1331795
7/19/2024,5543.37,5557.5,5497.04,5505,870120592,-0.007140294,-0.019651491,0.003274996,5537.35381,5409.8406,0.006008309,55.04795273
7/22/2024,5544.54,5570.36,5529.04,5564.41,698844211,0.010792007,-0.011864214,0.016670412,5541.698571,5417.3754,0.006399336,59.01949069
7/23/2024,5565.3,5585.34,5550.9,5555.74,625846927,-0.001558117,-0.019667561,0.016674535,5546.037619,5424.2086,0.006399261,55.05466647
7/24/2024,5505.84,5508.04,5419.98,5427.13,879166403,-0.023149031,-0.0288354,-0.003806992,5545.05,5428.2976,0.008242311,40.78044994
7/25/2024,5428.7,5491.59,5390.95,5399.22,900999146,-0.005142681,-0.02621835,-0.01281334,5541.712857,5431.8536,0.00825548,35.70941168
7/26/2024,5433.67,5488.32,5430.7,5459.1,695439815,0.011090491,-0.008337875,-0.003431972,5540.817619,5436.102,0.008632312,41.33817017
7/29/2024,5476.55,5487.74,5444.44,5463.54,633085826,0.000813321,-0.018127708,-0.003525526,5539.897143,5439.2098,0.008631773,41.37497112
7/30/2024,5478.73,5489.46,5401.7,5436.44,794010397,-0.004960154,-0.021473287,-0.004402543,5538.752381,5441.9966,0.008653925,34.061249
7/31/2024,5505.59,5551.51,5493.75,5522.3,1066525370,0.015793424,0.017535972,0.008622689,5541.000476,5446.3772,0.009317883,45.52142414
8/1/2024,5537.84,5566.16,5410.42,5446.68,927049820,-0.01369357,0.008790159,-0.011314193,5538.032381,5449.1482,0.009707396,38.13561172
8/2/2024,5376.63,5383.89,5302.03,5346.56,1050291112,-0.01838184,-0.02061512,-0.034397564,5528.962857,5449.6512,0.010361419,31.90842389
8/5/2024,5151.14,5250.89,5119.26,5186.33,1185327743,-0.029968802,-0.050738166,-0.068411533,5510.826667,5447.2376,0.011919629,23.43652266
8/6/2024,5206.42,5312.34,5193.56,5240.03,911963161,0.010354143,-0.036128422,-0.059721686,5494.978095,5446.6814,0.012258086,30.40279742
8/7/2024,5293.13,5330.64,5195.54,5199.5,829447406,-0.007734689,-0.058453905,-0.067685378,5477.002857,5444.577,0.012273253,30.41826345
8/8/2024,5252.57,5328.03,5233.85,5319.31,768708601,0.0230426,-0.023384888,-0.055840438,5462.021905,5444.8424,0.013257526,40.73440351
8/9/2024,5314.66,5358.67,5300.84,5344.16,587644391,0.004671659,-0.000448887,-0.043043832,5450.575238,5446.3866,0.013271853,38.60516082
8/12/2024,5351.88,5371.2,5324.37,5344.39,614961012,4.30E-05,0.030476271,-0.048253448,5437.672381,5448.5648,0.013170018,38.97707411
8/13/2024,5376.98,5436.5,5376.98,5434.43,733150086,0.016847573,0.037099024,-0.034946246,5428.301429,5451.7032,0.01378245,50.85349628
8/14/2024,5442.36,5463.22,5415.91,5455.21,634993809,0.003823768,0.049179729,-0.037406479,5418.206667,5455.1394,0.0137193,53.64130642
8/15/2024,5501.13,5546.23,5501.13,5543.22,760461293,0.016133201,0.042093805,-0.008061529,5416.061429,5460.177,0.013948653,55.04736293
8/16/2024,5530.5,5561.98,5525.17,5554.25,685911081,0.001989818,0.039312071,0.001742239,5416.521429,5464.1814,0.013847956,55.36322056
8/19/2024,5557.23,5608.3,5550.74,5608.25,584669671,0.009722285,0.049371397,0.018755677,5421.438095,5469.2872,0.013891416,59.47808642
8/20/2024,5602.88,5620.51,5585.5,5597.12,555036893,-0.001984576,0.029936902,0.005878431,5422.995714,5474.2898,0.013718794,54.69236082
8/21/2024,5603.09,5632.68,5591.57,5620.85,551313801,0.00423968,0.030363634,0.011719411,5426.09619,5479.491,0.013736397,61.01059822
8/22/2024,5637.77,5643.22,5560.95,5570.64,604160927,-0.008932813,0.004946583,0.026443074,5432.93,5483.3974,0.012825211,65.14348524
8/23/2024,5602.49,5641.82,5585.16,5634.61,613113093,0.01148342,0.0144682,0.043597038,5444.139048,5487.669,0.012919005,84.58547549
8/26/2024,5639.66,5651.62,5602.34,5616.84,532657706,-0.003153723,0.001531672,0.028894873,5451.650476,5491.331,0.012797501,80.83896665
8/27/2024,5602.89,5631.18,5593.48,5625.8,529462345,0.001595203,0.005124064,0.029698694,5459.377143,5495.215,0.012796737,86.9304539
8/28/2024,5624.51,5627.03,5560.95,5592.18,594378722,-0.005976039,-0.005100652,0.028647424,5466.793333,5497.594,0.012824163,77.87211913
8/29/2024,5607.3,5646.95,5583.71,5591.96,617833262,-3.93E-05,0.003827208,0.012614309,5470.110476,5499.6926,0.012395406,76.63396302
8/30/2024,5612.74,5651.37,5581.79,5648.4,1028584944,0.010093062,0.002447374,0.037035405,5479.71619,5503.1972,0.012100487,79.07973151
9/3/2024,5623.89,5623.89,5504.33,5528.93,850990993,-0.021151122,-0.015651149,0.034109783,5488.400476,5504.4834,0.012344099,58.89312711
9/4/2024,5506.68,5552.99,5503.66,5520.07,701149272,-0.00160248,-0.018793772,0.064349935,5504.292857,5505.9274,0.010046984,56.32873865
9/5/2024,5520.08,5546.3,5480.54,5503.41,659571094,-0.003018078,-0.015873953,0.050263071,5516.834762,5506.6096,0.009982606,46.03755406
9/6/2024,5507.33,5522.47,5402.62,5408.42,822499789,-0.017260208,-0.032822123,0.040180787,5526.783333,5505.22,0.010658941,37.04029781
9/9/2024,5442.07,5484.2,5434.49,5471.05,728471856,0.011580092,-0.031398272,0.028526256,5534.009048,5504.9836,0.009781172,38.18579938
9/10/2024,5490.51,5497.91,5441.72,5495.52,666298334,0.004472633,-0.006042761,0.028322505,5541.216667,5505.6844,0.009777925,41.55350465
9/11/2024,5496.42,5560.41,5406.96,5554.13,781216307,0.010665051,0.006170212,0.03924489,5551.204286,5507.2652,0.009978186,44.93604238
9/12/2024,5557.48,5600.71,5535.5,5595.76,694797208,0.007495323,0.016780505,0.029686646,5558.886667,5509.0002,0.009472763,52.36517642
9/13/2024,5603.34,5636.27,5601.65,5626.02,575281052,0.005407666,0.040233562,0.031311352,5567.020476,5510.7802,0.009498987,49.56914288
9/16/2024,5615.21,5636.05,5604.53,5633.09,597981853,0.001256661,0.029617715,0.016212598,5571.3,5512.0982,0.008889241,51.73128685
9/17/2024,5655.51,5670.81,5614.05,5634.58,620476005,0.000264508,0.025304248,0.014462799,5575.125238,5513.3328,0.008885705,51.09078563
9/18/2024,5641.68,5689.75,5615.08,5618.26,696088958,-0.0028964,0.011546363,0.001784871,5575.601905,5514.1584,0.008670682,52.70947803
9/19/2024,5702.63,5733.57,5686.42,5713.64,841530507,0.016976786,0.02106595,0.020817849,5581.150476,5515.753,0.009397294,59.76146868
9/20/2024,5709.64,5715.14,5674.49,5702.55,2834896116,-0.001940969,0.013602867,0.014535168,5585.040952,5518.1132,0.009388321,54.83520077
9/23/2024,5711.9,5725.36,5704.22,5718.57,748070094,0.00280927,0.01517462,0.026555297,5592.085238,5520.1776,0.009130201,69.51589695
9/24/2024,5727.66,5735.32,5698.99,5732.93,773105011,0.002511117,0.017454717,0.0174493,5596.767143,5522.2118,0.008834418,71.63827851
9/25/2024,5733.65,5741.03,5712.06,5722.26,697400878,-0.001861177,0.018511069,0.01876856,5601.787143,5523.313,0.008809513,72.58656647
9/26/2024,5762.22,5767.37,5721.01,5745.37,764248641,0.004038614,0.005553378,0.021253866,5607.480952,5526.455,0.008834935,90.96942013
9/27/2024,5755.36,5763.78,5727.34,5738.17,662752996,-0.001253183,0.006246328,0.026106098,5614.432857,5530.3266,0.008706607,87.54610823
9/30/2024,5726.52,5765.14,5703.53,5762.48,882426660,0.004236542,0.007678493,0.03049378,5622.552857,5535.4762,0.008724578,87.49988752
10/1/2024,5757.73,5757.73,5681.28,5708.75,739347969,-0.00932411,-0.004217739,0.010684442,5625.426667,5538.363,0.008793411,72.25759665
10/2/2024,5698.14,5719.63,5674,5709.54,616359349,0.000138384,-0.002222898,0.032666357,5634.027143,5541.439,0.007260924,68.54098502
10/3/2024,5698.19,5718.78,5677.37,5699.94,613910043,-0.001681396,-0.007907237,0.032584732,5642.592381,5546.8952,0.007262661,62.96627688
10/4/2024,5737.48,5753.21,5702.83,5751.07,601098252,0.00897027,0.002248103,0.04500119,5654.385714,5553.9322,0.007355941,67.81602933
10/7/2024,5737.8,5739.34,5686.85,5695.94,645340786,-0.009586042,-0.011547112,0.053161552,5668.077143,5558.669,0.006483708,58.16256841
10/8/2024,5719.14,5757.6,5714.56,5751.13,611810958,0.009689358,0.007423692,0.051193098,5681.414286,5564.4208,0.006363169,65.81201113
10/9/2024,5751.8,5796.8,5745.02,5792.04,613680656,0.007113385,0.0144495,0.053956677,5695.534286,5571.5328,0.00643191,60.63641472
10/10/2024,5778.36,5795.03,5764.76,5780.05,562858168,-0.002070082,0.014054534,0.040676037,5706.292381,5576.6878,0.006223047,60.51649129
10/11/2024,5775.09,5822.13,5775.09,5815.03,605684238,0.006051851,0.011121409,0.039185026,5716.73381,5584.0548,0.006166083,62.3848244
