,AES US Equity,NTRS US Equity,PSA US Equity,EFX US Equity,NOC US Equity,BA US Equity,HST US Equity,NKE US Equity,ATO US Equity,MOS US Equity,ALL US Equity,PNW US Equity,DVN US Equity,WMB US Equity,KR US Equity,MO US Equity,KMB US Equity,NVR US Equity,ROST US Equity,LIN US Equity,PAYX US Equity,TROW US Equity,HOLX US Equity,GILD US Equity,BSX US Equity,FAST US Equity,JKHY US Equity,CDNS US Equity,IT US Equity,EA US Equity,BIIB US Equity,INTU US Equity,ADBE US Equity,OMC US Equity,ETR US Equity,ESS US Equity,NEM US Equity,CSCO US Equity,CPRT US Equity,DE US Equity,WM US Equity,AEP US Equity,C US Equity,JPM US Equity,CB US Equity,PEP US Equity,REGN US Equity,IDXX US Equity,TPL US Equity,AVB US Equity,ALB US Equity,PTC US Equity,RTX US Equity,LUV US Equity,HAL US Equity,TJX US Equity,DLTR US Equity,PPL US Equity,UHS US Equity,CLX US Equity,FITB US Equity,SWK US Equity,USB US Equity,HSY US Equity,INCY US Equity,EME US Equity,JBL US Equity,AVY US Equity,BAC US Equity,COF US Equity,BKR US Equity,VRTX US Equity,TECH US Equity,REG US Equity,FICO US Equity,GE US Equity,EOG US Equity,MNST US Equity,WELL US Equity,FCX US Equity,JCI US Equity,COR US Equity,CPB US Equity,KO US Equity,CMS US Equity,WDC US Equity,HON US Equity,COO US Equity,EG US Equity,SLB US Equity,DVA US Equity,ERIE US Equity,WAT US Equity,EIX US Equity,MSFT US Equity,EXPD US Equity,PGR US Equity,INTC US Equity,CAH US Equity,HSIC US Equity,TGT US Equity,SBUX US Equity,CVS US Equity,OKE US Equity,RMD US Equity,WSM US Equity,IRM US Equity,APD US Equity,MCHP US Equity,STT US Equity,POOL US Equity,TSN US Equity,DIS US Equity,MMM US Equity,CNP US Equity,MHK US Equity,BMY US Equity,AMD US Equity,ECL US Equity,PCAR US Equity,AOS US Equity,LLY US Equity,CAG US Equity,HIG US Equity,BK US Equity,XOM US Equity,COST US Equity,EQR US Equity,SHW US Equity,FDX US Equity,MCK US Equity,ABT US Equity,CMI US Equity,EVRG US Equity,RJF US Equity,PG US Equity,TER US Equity,CMCSA US Equity,IVZ US Equity,VTR US Equity,PH US Equity,WAB US Equity,PCG US Equity,CL US Equity,BEN US Equity,AMAT US Equity,LEN US Equity,MS US Equity,KLAC US Equity,ODFL US Equity,IPG US Equity,MLM US Equity,DHI US Equity,STZ US Equity,SCHW US Equity,TAP US Equity,ED US Equity,TXN US Equity,BALL US Equity,BBY US Equity,RCL US Equity,SWKS US Equity,TYL US Equity,VMC US Equity,PFE US Equity,TRMB US Equity,TFC US Equity,CINF US Equity,STE US Equity,DRI US Equity,BRO US Equity,JBHT US Equity,ES US Equity,SPG US Equity,NTAP US Equity,CTAS US Equity,PEG US Equity,ARE US Equity,APH US Equity,VTRS US Equity,AMZN US Equity,AAPL US Equity,BXP US Equity,BRK/B US Equity,WMT US Equity,ADP US Equity,BDX US Equity,LOW US Equity,EXC US Equity,KIM US Equity,FI US Equity,AMGN US Equity,CVX US Equity,PLD US Equity,GD US Equity,DTE US Equity,F US Equity,AFL US Equity,WY US Equity,J US Equity,HD US Equity,ORCL US Equity,FDS US Equity,SPGI US Equity,PWR US Equity,TTWO US Equity,VRSN US Equity,YUM US Equity,AMT US Equity,DHR US Equity,QCOM US Equity,TT US Equity,EL US Equity,SYK US Equity,DD US Equity,ROK US Equity,CHRW US Equity,CSGP US Equity,APA US Equity,EQT US Equity,CHD US Equity,STLD US Equity,LH US Equity,AXP US Equity,MMC US Equity,LRCX US Equity,CCI US Equity,MGM US Equity,EBAY US Equity,HRL US Equity,D US Equity,DGX US Equity,SYY US Equity,DECK US Equity,ADI US Equity,DOV US Equity,LNT US Equity,OXY US Equity,LHX US Equity,AJG US Equity,GS US Equity,VLO US Equity,NVDA US Equity,SBAC US Equity,DUK US Equity,CTSH US Equity,GLW US Equity,RSG US Equity,BLK US Equity,LMT US Equity,PHM US Equity,TDY US Equity,T US Equity,KMX US Equity,NEE US Equity,CTRA US Equity,WRB US Equity,NI US Equity,ROP US Equity,L US Equity,TRV US Equity,SNPS US Equity,TKO US Equity,PKG US Equity,SJM US Equity,ADM US Equity,DOC US Equity,MET US Equity,CSX US Equity,ROL US Equity,MTB US Equity,CAT US Equity,RL US Equity,GEN US Equity,UDR US Equity,SO US Equity,ORLY US Equity,ADSK US Equity,SRE US Equity,AZO US Equity,MCO US Equity,GL US Equity,NUE US Equity,VZ US Equity,FE US Equity,IFF US Equity,GWW US Equity,MKC US Equity,TSCO US Equity,ACGL US Equity,URI US Equity,PNR US Equity,ISRG US Equity,EW US Equity,BKNG US Equity,GIS US Equity,GPN US Equity,FFIV US Equity,HBAN US Equity,WEC US Equity,COP US Equity,FRT US Equity,HUM US Equity,ZBRA US Equity,UNH US Equity,AME US Equity,LII US Equity,FIS US Equity,WTW US Equity,AXON US Equity,O US Equity,AEE US Equity,ZBH US Equity,BG US Equity,ALGN US Equity,ELV US Equity,WFC US Equity,TPR US Equity,HUBB US Equity,PFG US Equity,K US Equity,CNC US Equity,GRMN US Equity,PRU US Equity,NFLX US Equity,BF/B US Equity,AKAM US Equity,RVTY US Equity,XEL US Equity,A US Equity,ON US Equity,WST US Equity,CME US Equity,EQIX US Equity,TXT US Equity,MSI US Equity,WYNN US Equity,NDSN US Equity,NSC US Equity,CI US Equity,AON US Equity,MOH US Equity,NRG US Equity,AIZ US Equity,EMN US Equity,NDAQ US Equity,CBRE US Equity,DPZ US Equity,GOOGL US Equity,LKQ US Equity,HPQ US Equity,DLR US Equity,CRM US Equity,MPWR US Equity,DXCM US Equity,LVS US Equity,CPT US Equity,MRK US Equity,MDLZ US Equity,STX US Equity,ICE US Equity,MTD US Equity,TMO US Equity,LYV US Equity,AMP US Equity,CF US Equity,UAL US Equity,SNA US Equity,BAX US Equity,TDG US Equity,ACN US Equity,HAS US Equity,EXPE US Equity,MA US Equity,CMG US Equity,FSLR US Equity,CRL US Equity,UNP US Equity,MCD US Equity,IBKR US Equity,PODD US Equity,LDOS US Equity,PNC US Equity,SMCI US Equity,IBM US Equity,TMUS US Equity,BR US Equity,V US Equity,DAL US Equity,AWK US Equity,KDP US Equity,MU US Equity,ULTA US Equity,BLDR US Equity,MSCI US Equity,BX US Equity,IP US Equity,LULU US Equity,MAS US Equity,EXR US Equity,RF US Equity,AIG US Equity,KEY US Equity,ETN US Equity
2007-09-28,,,,,,,,,,0.020861392753580617,,,,,,,,,,,,,,,,,,,,,0.024299459157542422,,,,,,,,,0.024299459157542422,,,,,,,,,0.011213164461983172,,,,,,,,0.02086545320138967,0.024299459157542422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024299459157542422,,,0.024299459157542422,,,,,,,,,,,,,,,,,,,0.014462902319661347,,,,,,,,,,,,,,,,,,,,,0.013511307291190105,,,,,,,,,,,,0.020661128353888253,,,,,,,,,,,0.024299459157542422,,,,,,,,,,,,,,,,,,,,,0.024299459157542422,,,,0.024299459157542422,0.021034777235941552,,0.024299459157542422,,,,,,,,,,,,,,,,0.019850688411395697,,,,,0.019922983819089392,,0.024299459157542422,,,,,,,,,,,0.023301565677466527,,,,0.023236891189205237,,,,,,0.024299459157542422,,,,,,,,,,,,,,,0.015762752749725606,0.024299459157542422,,,,,,,,,0.024299459157542422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02171227234020158,,0.016120171097133658,,,,,,,,,,,,,0.024299459157542422,,0.021055475588652037,,,,0.024299459157542422,0.02368723098678245,,,,,,,,0.021153679626900138,,,,,0.024299459157542422,,,0.020244152413926325,,,0.019295748805451055,,,,,,,0.024299459157542422,,0.024299459157542422,,,,,,0.024299459157542422,,,,,0.011767479961661673,,,,,,,0.01454671983007406,0.024299459157542422,,,0.024299459157542422,0.01566981256287237,0.01741288692126768,,,0.020859193159266227,,,,0.0187203535263181,0.02278117340658448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-10-31,,,,,,,,,,0.019129900742093517,,,,,,,,,,,,,,,,,,,,,0.012883392189072208,,,,,,,,,0.02564591002388993,,,,,,,,,0.02564591002388993,,,,,,,,0.02564591002388993,0.02564591002388993,,,,,,,0.02564591002388993,,,,,,,,,,,,,0.01596613300602194,,0.021177059399881272,,,,,,,,,,0.018197981323758078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015639794367982927,,,,,,,,,,,,,0.013557755500014802,,,,,,,,,,,,,,,,,,,,,,0.02564591002388993,0.022269938872631987,,,,,,,,,,0.02564591002388993,,,,,,,,,,,0.02564591002388993,,,,0.01438924587846642,0.02564591002388993,,,,,,,,,,,,,,,,0.02564591002388993,,0.024239388621607502,,,0.02564591002388993,,,,,,,,,0.02564591002388993,,,,,,,,,,,,,,,,0.02564591002388993,,,,,,0.008776667718971306,,,,,,,,,0.01606202718908053,0.02564591002388993,,,,,,,,,0.02564591002388993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02564591002388993,,,,,,,,,0.017335573376715305,,0.020431377897777988,,,,,,,,,,,,,,,0.015636682913431166,,,,0.02564591002388993,0.0072735841511774695,,,,,,,,,0.02564591002388993,,,,,,,0.014269454295466593,,,0.013180908329558517,,,0.022506863859759047,,,0.02564591002388993,0.02564591002388993,,0.02564591002388993,,,,,,,,,0.02564591002388993,,0.01738214894638079,,,,,,,0.02362202976290569,0.02564591002388993,,,,0.02108887921545123,,,,0.023252371225515666,,,,0.011874910666809678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,,,,,,,,,,0.014832674519449116,,,,,,,,,,,,0.02146866914165967,,,,,,,,,0.008983807456789946,,,,,,,,,0.021898270423074767,,,,,,,,0.024897518227395044,,,,,,,,,,0.024897518227395044,,,,,,,0.0159687082348567,,,,,,,,,,,,,,,0.016805851214804855,,,,0.024897518227395044,,,,,,0.023146003896762853,,,0.024897518227395044,,,,,,,,,,,,,,0.024897518227395044,,,,,,,,,,,,,,,,,,,,,,,,,,0.017051299216969042,,,,,,,,0.024897518227395044,,,,,,,,,,,,,,0.024897518227395044,0.024897518227395044,,,,,,,,,,,,,,,,,,,,,0.024897518227395044,,,,0.02390577965956596,0.024897518227395044,,,,,,,,,,,,,,,,0.024897518227395044,,0.01888854238365429,,,,,,,0.024897518227395044,,,,,,,,,,,,0.024897518227395044,,0.024897518227395044,,,,,,,,,,,,,0.020990971106060064,,,,,,,,,,0.01904593596077745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024897518227395044,,,,,,,,,0.021787972929135514,,0.018700816581857745,,,,,,,,,,,,,,,0.01818547792678855,,,,0.024017452057816958,,,,,,,,,0.016144275247689504,,,,,,,,,,,0.017471130055752425,0.024897518227395044,,,,,,0.024897518227395044,,0.024897518227395044,,,0.02382854422028233,,,0.024897518227395044,,,,0.021793201915250696,0.013070240332988316,,,,,,,0.020501954970609776,0.024897518227395044,,,,0.014225822665657108,,,,0.024897518227395044,,,,0.018434333914882268,0.015408176878169618,0.010596204313398448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-31,,,,,,,,,,0.0123189324689555,,,,,,,,,,,,,,0.02469726786320219,,,,,,,,,,,,,,,0.02469726786320219,0.018188362197004874,,,,,,,,0.02469726786320219,,,,,,,,,,0.02469726786320219,,,,,,,,,,,,,,,,,,,,,,0.0189986679501013,,,,0.02469726786320219,,,,,,0.02469726786320219,,,0.015039345360905924,,,,,,,,,,,,,,0.02469726786320219,,,,,,,,,,,,,,,,,,,,,,,,,,0.017493994265842607,,,,,,,,,,,,,,,,,,,,,,0.022387060845927967,0.02469726786320219,,,,,,,,,,,,,,,,,,,,,0.02469726786320219,,,,0.02469726786320219,0.019529489858496455,,,,,,,,,,,,,,,,0.02469726786320219,,0.017791386678451232,,,,,,,0.02469726786320219,,,,,,,,,,,,,,,,,,,,0.02469726786320219,,,,,,,0.014814468346624149,,,,0.02469726786320219,,,,,0.013415892209352286,,,,,,0.02469726786320219,,,,,,,,,,,,,,,,,0.02469726786320219,,,,,,,,,,,,,,,,,,0.02469726786320219,,,,,,,,,0.016541090199077766,,0.01765044082151188,,,,,,,,,,,,,,,0.01557638793478485,,,,0.020916673332681587,,,,,,,,,,,,,,,,,,,,0.021443681899181867,0.023380931536290825,,,,,,0.02469726786320219,,0.02469726786320219,,,0.017295554864568873,,,0.02469726786320219,0.02176114859440392,,,,0.02469726786320219,,,,,,,0.015846743849591373,0.02469726786320219,,,,0.014151219756677014,,,,0.02469726786320219,,,,0.02005510335487259,0.019031383300201602,0.013637611657640823,0.02469726786320219,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-29,,,,,,,,,,0.01809153337467477,,,,,,0.024742871813482645,,,,,,,,,,,,,,,0.024742871813482645,,,,,,,,0.024742871813482645,0.024742871813482645,,,,,,,,0.024742871813482645,,,,,,,,,,0.024742871813482645,,,,,,,0.01496679062749888,,,,,,,,,,,,,,,0.020591435354077932,,,,0.024742871813482645,,0.01914191907671753,,,,,,,,,,,,,,,,,,,,,0.021049765112675162,,,0.024742871813482645,,,,,,,,,,,,,,,,,,,,,,,0.020418344419456304,,,,,,,,,,,,,,,,,,,,,,0.023990825837712487,,,,,,,,,,,,,,,,,,,,,,0.024742871813482645,,,,0.018469156251165207,0.02047364934494417,,0.024742871813482645,,,,,,,,,,,,,,0.024742871813482645,,0.021120998056552244,,,,,,,0.02040822023665242,,,,,,,,,,,,0.023612113385718163,,,,,,,,0.024742871813482645,,,,,,,0.013901523660086875,,,,0.02361469600064778,,,,,,0.017512583287591303,,,,,0.024742871813482645,,,0.024742871813482645,,,,,,,,,,,,,,0.024742871813482645,,,0.024742871813482645,,,,,,,,,,,,,,,0.024742871813482645,0.024742871813482645,,,,,,,,0.011693032952773713,,0.00970704717916884,,,,,,,,0.024742871813482645,,,0.024742871813482645,,,,0.015664840977278355,,,,0.018017777816531216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021103349264225836,,,0.020589735411406216,0.01122095385768848,,,,,,,,,,,,,,,,0.01883917627788056,,,,,,,,0.024742871813482645,0.024082889292964933,0.007374463047292374,0.024742871813482645,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,,,,,,,,0.013378698044394795,,,,,,,,,,,,,,,,,,,,,0.025122570620370804,,,,,,,,0.02326103985826607,0.025122570620370804,,,,,,,,0.025122570620370804,,,,,,,,,,0.025122570620370804,,,,,,,0.014393351344863983,,,,,,,,,,,,0.020740334381491473,0.024385499252789863,,0.015567227451601036,,,,0.025122570620370804,,0.01813553853602974,0.025122570620370804,,,,,,,,,,,,,,,,,,,,0.025122570620370804,,,0.019633168540805154,,,,,,,,,,,,,,,,,,,,,,,0.020110551765072125,,,,,,0.018886481908840354,,,,,,,,,,,,,,,,,,,,,,,0.017120777680619072,,,,,,,,,,,,,,,,,,,0.021635244511187795,,,0.025122570620370804,,,,,0.025122570620370804,,,,,,,,,0.025122570620370804,,0.022178876396081314,,,,,,0.025122570620370804,0.024748730521127305,,,,,,,,,,,,0.025122570620370804,,,,,,,,0.025122570620370804,,,,,,,0.016103693040959783,,,,,,,,,,0.02292856124912107,,,,,0.015349749226721783,,,,,,,,,,,,,,,,,0.025122570620370804,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022278669470494596,,0.016833890750678624,,,,,,,,0.010525304940950934,,,0.025122570620370804,,,,0.017201371283946276,,,,0.020226799074162378,,,,,,,,,,,0.022139738900938295,,,,,,,,,,,,,,,,,,0.025122570620370804,,,0.01576276551845181,,,,0.025122570620370804,,,0.02352650962288495,,,,,,,,,,,,,0.013173139676933093,,,,,,,,0.025122570620370804,0.018163290482425775,0.014282154781115056,0.025122570620370804,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,,,,,,,,,0.01664356754974667,,,,,,0.023957933234387066,,,,,,,,,,,,,0.021102154469929222,,,0.023957933234387066,,,,,0.02281518215022454,,,0.022061811458439346,,,,,,,,,,0.020108762174812084,,,,,,,0.023957933234387066,,,,,0.023283214506738023,,,0.017091393194752075,,,,,,,,,,,,,,,,,,,,0.023957933234387066,,,0.016737577746391574,,,,0.023957933234387066,,,,,0.023957933234387066,,,,,,,0.023957933234387066,0.023957933234387066,,,,,,,0.01446175052669756,0.023957933234387066,,,,,,,,0.023186649935593048,,,,,,,0.021677369935670886,,,,,0.021158407086599607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01719704945978162,,,,,,,,,0.023957933234387066,,,,,,,,,,,,0.023957933234387066,0.022166194246872065,,,,,,,,,,,,,,,,0.023957933234387066,,,,,,,,,,,0.018912684178336303,,,,,,,,,,0.014476814953553203,,,,,,,,,,,,,,,,,,,,,,,,0.023957933234387066,,,,,,,,,,,,,0.013905821178733057,0.023957933234387066,,,,,,,,,,,,,,0.023957933234387066,,,,0.023957933234387066,,,,0.009240280560796423,0.02033998560824393,,,0.019312813998973038,,,0.023957933234387066,,0.023957933234387066,,,,,,,,,,,,,,,,,,,,,,0.013587111029384228,,0.01954624390101744,,,,,,,,,,,,,,,,,,,,,,,,,,0.02011395958165139,,0.01886303593742759,0.015553196740238723,,,,,,,,,0.023957933234387066,,0.016206714871167982,,,0.023957933234387066,,,,,0.022645620790983347,,,,,,,,,,,,,,,,,,,,,,,,,0.018445967539503682,,,,
2002-11-29,,,,,,,,,,,0.027137865252329064,,0.026649712935196426,,,,,0.02204718755205129,,,,,,,0.027137865252329064,,,,,,,0.022732704841100976,,,0.027137865252329064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027137865252329064,,,,,,,,,,,,0.017475595675330913,,,,,,,,,,0.027137865252329064,,,,0.01904302109234389,,,,,,,,,,,,,,,,,,,0.027137865252329064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027137865252329064,,,,0.02623113034404621,,,,,0.027137865252329064,,,,0.027137865252329064,,,,,,0.027137865252329064,,,0.02090034679635109,,,,,,,,,0.019282710158274874,,,,,,,,0.027137865252329064,,,,,,,,,,,,,,,,,0.019185488296274717,,,,,,,,,,,,,0.027137865252329064,,0.01870801657470671,,,,,,,,,,,,0.027137865252329064,,,,,,,,,,,,,0.019737058587656113,,,,0.017803751464948628,,,,,,,,,,,,,,,,,0.027137865252329064,,,,,,,,,0.026362550414421336,,,,,0.027137865252329064,,,,,,,,0.017225965544217382,,,,,,,,,,0.027137865252329064,,,0.027137865252329064,,0.027137865252329064,0.018330981898497585,,0.022495218261336002,,0.027137865252329064,,,,,0.027137865252329064,,0.02068806136058205,0.027137865252329064,0.02092959739909538,0.027137865252329064,0.027137865252329064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-31,,,,,,,,,,,0.026815226497828828,,,,,,,0.026815226497828828,,,,,,,0.025367233604344352,,,,,,,0.017651580731917773,,,,,0.02087582313697834,,,,,,,,,,,0.024621716157341246,,,,,,,0.02602916210341294,,,,,,,,,,,,,,0.026815226497828828,,,,,0.026815226497828828,0.026622286862792218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025218325554794672,,,,,,0.026815226497828828,,,0.02520936309420078,,,,,,,,,,0.02522507068582292,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026815226497828828,,0.026815226497828828,,,,,,,,0.015568160512160568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025507452827233768,,0.026815226497828828,,,,,,,0.026815226497828828,0.026815226497828828,0.026815226497828828,,,,,,,,0.026815226497828828,,,,,0.024354066155670522,,,,0.02065740265730633,0.026815226497828828,0.026815226497828828,,,,,,,,,,,,,0.022740547170909127,0.026815226497828828,,,,,,,,,,,,0.026815226497828828,,0.026815226497828828,,0.026815226497828828,0.02660689093206022,,,,,,0.026815226497828828,0.026815226497828828,,,,0.016145637246404013,0.026815226497828828,0.026815226497828828,,0.01753449641958903,0.024129801194827053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,,,,,,,,,,,0.030112280157762985,,0.030112280157762985,,,,,,,0.02915237361949682,,,,,,,0.028795689802391777,,,,0.023705057388469678,,,,,,,,,,,,,,,,0.026750220231343925,,,,,,0.030112280157762985,,,,,,,,,,,,,,,,0.030112280157762985,,,,,,,,0.025009489062113283,,,0.030112280157762985,,,,,,,,,,,,,,,,,,,,0.030112280157762985,,,0.030112280157762985,,,0.027148785643956324,,,,,,,,,,,,,,0.030112280157762985,,,,,,0.030112280157762985,,,,0.030112280157762985,,,,0.030112280157762985,,,0.029174655314815348,0.030112280157762985,,,,,,,,0.024640835102394832,0.030112280157762985,,,,0.030112280157762985,,,,,0.030112280157762985,,,0.022339970431091538,,,0.030112280157762985,0.030112280157762985,0.030112280157762985,,,,0.030112280157762985,,0.030112280157762985,0.027795595447146042,0.030112280157762985,,,,,0.030112280157762985,,0.030112280157762985,0.012792604170468673,0.030112280157762985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,,,,,,,,,0.02431835460807358,,,,,,,,,,,,,,,,,,,,0.02431835460807358,,,,,0.018078431012049267,,,,,,,0.017886667269247924,,,0.0143697491053445,,,,,,,,,,0.02431835460807358,,,,,,,0.02431835460807358,,,,,,,,,,,,,,0.014072259812601268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02431835460807358,,,,,,,,,,,,0.02431835460807358,,,,,,,0.02431835460807358,,,0.02431835460807358,,,,,,,,,,,,,,0.02431835460807358,,,,,,,0.020051572288991182,,,,,,,0.02431835460807358,,,,,0.01754714658792594,0.02431835460807358,,,,0.01865819718540203,,,0.018356270943528163,0.02431835460807358,,,,,,,,,0.02229718404181123,,,,,,,,,,,,0.02431835460807358,,,,,0.01602909448216412,,,,,,0.02431835460807358,,,,,,,,0.02258837002854118,,,,,,0.02431835460807358,,,,,,,,,,,,,,,0.02431835460807358,,,,,,0.01942431730985033,,,,,,,,,,,,,,,,,,,,,,,0.02431835460807358,,,,0.019985912437289623,,,,,0.02431835460807358,,,,,,,0.02431835460807358,,,0.02431835460807358,,,,,,,0.02431835460807358,,0.021382447662838706,,,,,,,,,0.018076967136019476,,,,,,,,,0.02431835460807358,0.02431835460807358,,,0.021554126054250767,,,,0.012816168923918497,,0.01570659019359454,,,,,0.01734830309480657,,,0.018579512257442508,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01694700805654248,,0.013770137523979525,,,,,,,,,,,,,,,,0.02011588650832012,,,,,,,,,,,,,,,,0.013760827475195478,,,0.01127469662265219,,,,,,,,,,,,,,,
1998-04-30,,,,,,,,,,,,,,0.029407432824314777,,,,0.029407432824314777,,,0.029407432824314777,,,,,,0.029407432824314777,,,,0.028363787762877672,0.027866821567473478,,,,,,,,,,,,,,,,,0.029407432824314777,,,,,,,,0.028567821638214724,,,,,,,,0.029407432824314777,,,,,0.027829377683198424,,,,,,,,0.019739843255234295,,,0.029407432824314777,,,,,,,0.029407432824314777,,,,,,,,,,,,,,,,,0.029407432824314777,,0.029407432824314777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029407432824314777,0.029407432824314777,,,0.029407432824314777,,,,,0.02898168269236698,0.029407432824314777,,,,0.029407432824314777,,0.029407432824314777,,,0.029407432824314777,,,0.029407432824314777,,0.0291746073841612,0.015475371759974252,0.029407432824314777,0.029407432824314777,,,,,,0.029407432824314777,0.029407432824314777,0.029407432824314777,0.029407432824314777,0.029407432824314777,0.029407432824314777,0.029407432824314777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-07-31,,,,,,,,,,,,,,0.030121472783494262,,,,0.030121472783494262,,,0.024285719099406793,,,,,,,,,,,0.02923915633937655,,,,,,0.030121472783494262,,,,,,,,,,,,,,,,0.030121472783494262,,,,,,,,,,,,,,,,0.030121472783494262,,,,,,,,0.02158937995228994,,,0.030121472783494262,,,,,,,,,,,,,,,,,,,,,,,0.030121472783494262,0.030121472783494262,,0.030121472783494262,,,,,,,,0.030121472783494262,,,,0.030121472783494262,,,,,,,,0.030121472783494262,,,,0.030121472783494262,,,,0.030121472783494262,,,0.030121472783494262,0.030121472783494262,,,,,,,,,0.030121472783494262,,,,,,,,,0.030121472783494262,,0.030121472783494262,0.021828856804942978,,,0.030121472783494262,,0.030121472783494262,,,,0.030121472783494262,,,0.030121472783494262,0.030121472783494262,,0.023459246504354977,0.027695094572676052,,,,0.02697427825585249,0.011648503316754977,,0.030121472783494262,0.030121472783494262,0.030121472783494262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-08-31,,,,,,,,,,,,,,0.029538842046569848,,,,,,,0.029538842046569848,,,,,,,,,,,0.018090427991075783,,,,,,0.029538842046569848,,,,,,,,,,,,,,,,0.029538842046569848,,,0.028690741630171504,,,,,,,,,,,0.029538842046569848,,0.02746814038288998,,,,,,,,0.01963983462359674,,,0.029538842046569848,,,,,,,,,,,,0.029538842046569848,,,,,,,,,,,,0.029538842046569848,,0.0283194108320119,,,,,,,,0.029538842046569848,,,,,,,,,,,0.029538842046569848,,,,,0.029538842046569848,,,,,,,0.029538842046569848,0.026423141132222615,,,,,,,,,0.029059429845480843,,,,0.029538842046569848,,,,,0.029538842046569848,,,0.02765369687921747,,,0.025607371980619863,,0.029538842046569848,,,,,,0.029538842046569848,0.020715069691947266,0.029538842046569848,,0.02881377489261385,0.023166345707907307,,0.029538842046569848,,,0.018322356049626325,,,0.029538842046569848,0.029538842046569848,0.029538842046569848,0.029538842046569848,0.02817573333608177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
